Dates,Infected,Dead,Recovered
2 days,1,0,0
3 days,0,0,0
4 days,0,0,0
5 days,0,0,0
6 days,0,0,0
7 days,0,0,0
8 days,0,0,0
9 days,0,0,0
10 days,0,0,0
11 days,0,0,0
12 days,0,0,0
13 days,0,0,0
14 days,0,0,0
15 days,0,0,0
16 days,1,0,0
17 days,1,0,0
18 days,1,0,0
19 days,1,0,1
20 days,2,1,1
21 days,2,1,1
22 days,1,1,0
23 days,6,0,0
24 days,6,0,0
25 days,8,1,0
26 days,6,0,0
27 days,6,0,0
28 days,7,0,0
29 days,4,0,0
30 days,3,0,0
31 days,0,0,0
32 days,6,0,1
33 days,6,0,1
34 days,11,1,1
35 days,8,0,0
36 days,8,0,0
37 days,3,0,4
