Dates,Infected,Dead,Recovered
0 days,1.0,0.0,0.0
1 days,0.0,0.0,0.0
2 days,0.0,0.0,0.0
3 days,1.0,0.0,0.0
4 days,4.0,0.0,0.0
5 days,0.0,0.0,0.0
6 days,12.0,0.0,0.0
7 days,0.0,0.0,0.0
8 days,1.0,0.0,0.0
9 days,2.0,0.0,0.0
10 days,13.0,0.0,0.0
11 days,9.0,1.0,0.0
12 days,0.0,0.0,0.0
13 days,47.0,0.0,0.0
14 days,39.0,1.0,0.0
15 days,0.0,0.0,0.0
16 days,40.0,0.0,0.0
17 days,54.0,0.0,5.0
18 days,69.0,0.0,0.0
19 days,265.0,1.0,0.0
20 days,126.0,0.0,0.0
21 days,102.0,0.0,0.0
22 days,121.0,1.0,0.0
23 days,219.0,2.0,0.0
24 days,204.0,1.0,0.0
25 days,235.0,2.0,0.0
26 days,255.0,10.0,0.0
27 days,302.0,3.0,0.0
28 days,294.0,14.0,0.0
29 days,200.0,10.0,0.0
30 days,295.0,8.0,0.0
31 days,325.0,17.0,0.0
32 days,212.0,14.0,0.0
33 days,402.0,13.0,0.0
34 days,424.0,22.0,0.0
35 days,331.0,17.0,20.0
36 days,390.0,21.0,0.0
37 days,370.0,16.0,0.0
38 days,345.0,36.0,0.0
39 days,365.0,25.0,0.0
40 days,500.0,28.0,0.0
41 days,1515.0,24.0,0.0
42 days,839.0,33.0,0.0
43 days,727.0,14.0,0.0
44 days,992.0,31.0,0.0
45 days,832.0,41.0,0.0
46 days,1068.0,38.0,52.0
47 days,724.0,42.0,0.0
48 days,709.0,44.0,0.0
49 days,778.0,41.0,0.0
50 days,493.0,39.0,0.0
51 days,401.0,77.0,0.0
52 days,388.0,43.0,9156.0
53 days,631.0,39.0,0.0
