Dates,Infected,Dead,Recovered
1 days,0,0,0
2 days,0,0,0
3 days,0,0,0
4 days,0,0,0
5 days,0,0,0
6 days,0,0,0
7 days,0,0,0
8 days,0,0,0
9 days,0,0,0
10 days,1,0,0
11 days,2,0,0
12 days,6,0,0
13 days,7,0,0
14 days,15,0,0
15 days,20,0,0
16 days,19,0,0
17 days,21,0,0
18 days,19,0,0
19 days,25,0,0
20 days,26,0,0
21 days,33,0,0
22 days,30,0,4
23 days,24,0,5
24 days,18,0,5
25 days,27,0,5
26 days,47,0,5
27 days,45,1,4
28 days,51,1,1
29 days,42,1,0
30 days,49,0,0
31 days,60,1,1
32 days,68,1,4
33 days,66,1,4
34 days,53,0,8
35 days,32,0,6
36 days,28,0,15
37 days,20,1,19
38 days,29,1,25
39 days,28,1,21
40 days,29,1,20
41 days,31,1,20
42 days,34,1,21
43 days,33,1,31
44 days,33,1,33
45 days,40,1,49
46 days,45,1,46
47 days,46,1,75
48 days,44,1,62
49 days,46,1,59
50 days,51,1,29
51 days,61,1,29
52 days,61,1,26
53 days,65,1,40
54 days,68,1,57
55 days,74,1,58
56 days,71,1,40
57 days,63,1,21
58 days,62,1,22
59 days,86,1,27
60 days,94,1,37
61 days,114,1,37
62 days,107,1,35
63 days,120,2,31
64 days,115,2,34
65 days,132,2,33
66 days,126,1,38
67 days,137,1,36
68 days,131,1,44
69 days,143,1,47
70 days,121,1,47
71 days,121,1,54
72 days,135,1,58
