Dates,Infected,Dead,Recovered
0 days,1.0,0.0,0.0
1 days,0.0,0.0,0.0
2 days,2.0,0.0,0.0
3 days,0.0,0.0,0.0
4 days,0.0,0.0,0.0
5 days,2.0,0.0,0.0
6 days,4.0,0.0,0.0
7 days,4.0,0.0,0.0
8 days,0.0,0.0,0.0
9 days,6.0,0.0,0.0
10 days,5.0,0.0,0.0
11 days,6.0,0.0,0.0
12 days,2.0,1.0,0.0
13 days,0.0,0.0,0.0
14 days,9.0,1.0,0.0
15 days,5.0,0.0,0.0
16 days,10.0,1.0,2.0
17 days,6.0,0.0,0.0
18 days,7.0,1.0,3.0
19 days,9.0,0.0,0.0
20 days,15.0,1.0,4.0
21 days,10.0,1.0,5.0
22 days,14.0,0.0,1.0
23 days,1.0,0.0,4.0
24 days,7.0,0.0,2.0
25 days,12.0,0.0,1.0
26 days,12.0,0.0,3.0
27 days,10.0,0.0,5.0
28 days,5.0,0.0,3.0
29 days,13.0,1.0,5.0
30 days,13.0,0.0,5.0
31 days,11.0,0.0,1.0
32 days,17.0,0.0,2.0
33 days,7.0,0.0,2.0
34 days,12.0,0.0,15.0
