Dates,Infected,Dead,Recovered
0 days,2.0,0.0,0.0
1 days,5.0,0.0,0.0
2 days,0.0,0.0,0.0
3 days,9.0,0.0,0.0
4 days,0.0,0.0,0.0
5 days,15.0,0.0,0.0
6 days,26.0,0.0,0.0
7 days,32.0,0.0,0.0
8 days,52.0,0.0,0.0
9 days,40.0,1.0,0.0
10 days,38.0,0.0,0.0
11 days,34.0,0.0,0.0
12 days,22.0,0.0,0.0
13 days,0.0,0.0,0.0
14 days,11.0,0.0,0.0
15 days,55.0,0.0,0.0
16 days,42.0,0.0,0.0
17 days,31.0,1.0,0.0
18 days,28.0,1.0,0.0
19 days,38.0,1.0,0.0
20 days,48.0,1.0,10.0
21 days,34.0,1.0,0.0
22 days,70.0,3.0,0.0
23 days,52.0,0.0,0.0
24 days,46.0,2.0,0.0
25 days,26.0,0.0,0.0
26 days,46.0,4.0,0.0
27 days,39.0,0.0,0.0
28 days,56.0,2.0,60.0
29 days,37.0,3.0,0.0
30 days,43.0,2.0,9.0
31 days,20.0,6.0,0.0
32 days,24.0,2.0,23.0
33 days,38.0,6.0,0.0
34 days,32.0,4.0,18.0
35 days,33.0,3.0,8.0
36 days,36.0,2.0,9.0
37 days,28.0,5.0,11.0
38 days,17.0,3.0,2.0
39 days,7.0,2.0,2.0
40 days,8.0,1.0,0.0
41 days,28.0,5.0,13.0
42 days,20.0,0.0,9.0
43 days,36.0,5.0,0.0
44 days,13.0,4.0,16.0
45 days,13.0,4.0,2.0
46 days,5.0,3.0,1.0
47 days,9.0,0.0,4.0
48 days,9.0,2.0,8.0
49 days,13.0,0.0,6.0
50 days,7.0,1.0,0.0
51 days,15.0,1.0,8.0
52 days,8.0,1.0,2.0
53 days,6.0,1.0,0.0
54 days,6.0,3.0,2.0
55 days,10.0,3.0,7.0
56 days,11.0,2.0,3.0
57 days,5.0,1.0,0.0
58 days,5.0,2.0,6.0
59 days,0.0,2.0,2.0
60 days,0.0,1.0,0.0
61 days,6.0,1.0,3.0
62 days,3.0,1.0,2.0
63 days,1.0,0.0,1.0
64 days,1.0,1.0,5.0
65 days,4.0,1.0,3.0
66 days,3.0,1.0,1.0
67 days,3.0,0.0,0.0
68 days,1.0,0.0,3.0
69 days,2.0,1.0,1.0
