Dates,Infected,Dead,Recovered
2 days,1,0,0
3 days,1,0,0
4 days,2,0,0
5 days,1,0,0
6 days,1,0,0
7 days,0,0,0
8 days,0,0,0
9 days,0,0,0
10 days,1,0,0
11 days,1,0,0
12 days,1,0,0
13 days,0,0,0
14 days,0,0,0
15 days,0,0,0
16 days,0,0,0
17 days,2,0,0
18 days,2,0,0
19 days,3,0,0
20 days,1,0,0
21 days,1,0,0
22 days,0,0,0
23 days,3,0,0
24 days,3,0,0
25 days,3,0,0
26 days,2,0,0
27 days,2,0,1
28 days,3,0,2
29 days,2,0,2
30 days,1,0,1
31 days,1,0,0
32 days,2,0,0
33 days,9,0,1
34 days,10,0,1
35 days,10,0,1
36 days,4,0,0
37 days,2,0,0
38 days,0,0,0
39 days,0,0,0
40 days,1,0,0
41 days,1,0,2
42 days,1,0,2
43 days,0,0,2
44 days,1,0,0
