Dates,Infected,Dead,Recovered
2 days,0,0,0
3 days,1,0,0
4 days,1,0,0
5 days,2,0,0
6 days,0,0,0
7 days,0,0,0
8 days,1,0,0
9 days,1,0,0
10 days,2,0,0
11 days,1,0,0
12 days,1,0,0
13 days,2,0,0
14 days,4,0,0
15 days,3,0,0
16 days,3,0,0
17 days,5,1,0
18 days,6,1,0
19 days,8,0,0
20 days,6,0,0
21 days,6,0,0
22 days,4,0,0
23 days,3,0,0
24 days,3,0,0
25 days,4,0,0
26 days,9,0,2
27 days,9,0,4
28 days,9,0,3
29 days,7,1,2
30 days,6,1,1
31 days,5,1,1
32 days,4,0,2
33 days,5,0,1
34 days,5,0,1
35 days,3,0,1
36 days,6,0,1
37 days,9,0,1
38 days,9,1,0
39 days,9,1,3
40 days,13,0,3
41 days,14,0,4
42 days,11,0,4
43 days,3,0,5
44 days,2,0,6
45 days,2,0,7
