Dates,Infected,Dead,Recovered
0 days,3.0,0.0,0.0
1 days,3.0,0.0,0.0
2 days,0.0,0.0,0.0
3 days,1.0,0.0,0.0
4 days,0.0,0.0,0.0
5 days,4.0,0.0,0.0
6 days,5.0,0.0,0.0
7 days,3.0,1.0,0.0
8 days,4.0,0.0,0.0
9 days,4.0,1.0,0.0
10 days,26.0,0.0,0.0
11 days,40.0,2.0,0.0
12 days,39.0,0.0,1.0
13 days,5.0,0.0,1.0
14 days,4.0,1.0,0.0
15 days,11.0,0.0,0.0
16 days,0.0,0.0,0.0
17 days,9.0,0.0,1.0
18 days,34.0,0.0,0.0
19 days,9.0,0.0,0.0
20 days,1.0,0.0,0.0
21 days,0.0,0.0,0.0
22 days,9.0,0.0,0.0
23 days,0.0,0.0,0.0
24 days,73.0,0.0,0.0
25 days,26.0,1.0,0.0
26 days,65.0,0.0,0.0
27 days,0.0,0.0,1.0
28 days,30.0,2.0,0.0
29 days,158.0,0.0,0.0
30 days,0.0,0.0,0.0
31 days,70.0,0.0,13.0
32 days,0.0,0.0,0.0
33 days,5.0,0.0,66.0
34 days,0.0,0.0,0.0
35 days,193.0,1.0,16.0
36 days,208.0,0.0,0.0
37 days,0.0,0.0,0.0
38 days,0.0,0.0,0.0
39 days,112.0,0.0,0.0
40 days,0.0,0.0,0.0
41 days,125.0,1.0,35.0
42 days,0.0,0.0,0.0
43 days,271.0,1.0,21.0
44 days,0.0,0.0,0.0
45 days,121.0,5.0,33.0
46 days,0.0,0.0,0.0
47 days,403.0,1.0,24.0
48 days,0.0,0.0,0.0
49 days,95.0,1.0,17.0
50 days,0.0,0.0,0.0
51 days,550.0,0.0,65.0
52 days,0.0,0.0,0.0
53 days,372.0,0.0,0.0
54 days,0.0,0.0,9.0
55 days,921.0,0.0,20.0
56 days,251.0,4.0,55.0
57 days,0.0,0.0,0.0
58 days,437.0,0.0,116.0
59 days,427.0,0.0,0.0
60 days,281.0,2.0,20.0
