Dates,Infected,Dead,Recovered
0 days,2.0,0.0,0.0
1 days,8.0,0.0,0.0
2 days,2.0,1.0,0.0
3 days,11.0,0.0,0.0
4 days,10.0,0.0,0.0
5 days,5.0,0.0,0.0
6 days,4.0,0.0,0.0
7 days,9.0,0.0,0.0
8 days,4.0,0.0,0.0
9 days,4.0,1.0,0.0
10 days,5.0,0.0,0.0
11 days,6.0,0.0,0.0
12 days,6.0,0.0,2.0
13 days,13.0,0.0,0.0
14 days,15.0,2.0,0.0
15 days,19.0,1.0,8.0
16 days,23.0,0.0,7.0
17 days,28.0,1.0,0.0
18 days,12.0,2.0,14.0
19 days,11.0,2.0,0.0
20 days,15.0,0.0,2.0
21 days,11.0,1.0,11.0
22 days,20.0,4.0,8.0
23 days,16.0,0.0,15.0
24 days,18.0,1.0,9.0
25 days,27.0,1.0,13.0
26 days,29.0,3.0,10.0
27 days,28.0,0.0,5.0
28 days,16.0,1.0,12.0
29 days,6.0,1.0,15.0
30 days,17.0,0.0,23.0
31 days,9.0,1.0,11.0
32 days,7.0,0.0,17.0
33 days,17.0,0.0,15.0
34 days,13.0,0.0,20.0
35 days,21.0,0.0,15.0
36 days,8.0,1.0,16.0
37 days,19.0,1.0,3.0
38 days,24.0,1.0,26.0
39 days,21.0,0.0,6.0
40 days,9.0,0.0,19.0
41 days,14.0,0.0,12.0
42 days,22.0,0.0,13.0
43 days,25.0,0.0,18.0
44 days,25.0,1.0,11.0
