Dates,Infected,Dead,Recovered
0 days,1.0,0.0,0.0
1 days,0.0,0.0,0.0
2 days,0.0,0.0,0.0
3 days,0.0,0.0,0.0
4 days,2.0,0.0,0.0
5 days,0.0,0.0,0.0
6 days,0.0,0.0,0.0
7 days,0.0,0.0,0.0
8 days,1.0,0.0,0.0
9 days,0.0,0.0,0.0
10 days,0.0,0.0,0.0
11 days,9.0,0.0,0.0
12 days,2.0,0.0,0.0
13 days,0.0,0.0,0.0
14 days,9.0,0.0,0.0
15 days,0.0,0.0,0.0
16 days,1.0,0.0,0.0
17 days,5.0,0.0,0.0
18 days,3.0,0.0,0.0
19 days,0.0,0.0,1.0
20 days,1.0,0.0,0.0
21 days,4.0,0.0,0.0
22 days,2.0,0.0,0.0
23 days,3.0,0.0,0.0
24 days,6.0,0.0,0.0
25 days,5.0,0.0,2.0
26 days,7.0,0.0,0.0
27 days,9.0,0.0,6.0
28 days,5.0,0.0,1.0
29 days,4.0,0.0,1.0
30 days,4.0,0.0,3.0
31 days,7.0,0.0,0.0
32 days,1.0,0.0,4.0
33 days,12.0,0.0,2.0
34 days,7.0,0.0,1.0
35 days,7.0,0.0,2.0
36 days,17.0,0.0,3.0
37 days,21.0,0.0,2.0
38 days,7.0,1.0,8.0
39 days,12.0,1.0,0.0
40 days,14.0,0.0,3.0
41 days,8.0,1.0,7.0
42 days,15.0,0.0,4.0
43 days,7.0,0.0,1.0
44 days,16.0,0.0,3.0
45 days,8.0,0.0,6.0
46 days,15.0,0.0,7.0
47 days,15.0,0.0,1.0
48 days,28.0,0.0,1.0
49 days,6.0,0.0,2.0
50 days,42.0,0.0,5.0
51 days,22.0,0.0,3.0
52 days,18.0,1.0,7.0
53 days,6.0,0.0,7.0
54 days,8.0,0.0,2.0
55 days,6.0,0.0,2.0
56 days,8.0,1.0,10.0
