Dates,Infected,Dead,Recovered
0 days,1.0,0.0,0.0
1 days,2.0,0.0,0.0
2 days,2.0,0.0,0.0
3 days,1.0,0.0,2.0
4 days,0.0,0.0,0.0
5 days,6.0,0.0,3.0
6 days,0.0,0.0,0.0
7 days,0.0,0.0,0.0
8 days,5.0,0.0,0.0
9 days,0.0,0.0,0.0
10 days,0.0,0.0,0.0
11 days,0.0,0.0,0.0
12 days,6.0,0.0,0.0
13 days,0.0,0.0,0.0
14 days,0.0,0.0,0.0
15 days,0.0,0.0,0.0
16 days,7.0,0.0,5.0
17 days,0.0,0.0,0.0
18 days,0.0,0.0,0.0
19 days,1.0,0.0,0.0
20 days,0.0,0.0,0.0
21 days,0.0,0.0,2.0
22 days,0.0,0.0,0.0
23 days,0.0,0.0,0.0
24 days,1.0,0.0,2.0
25 days,1.0,0.0,1.0
26 days,0.0,0.0,0.0
27 days,0.0,0.0,0.0
28 days,0.0,0.0,0.0
29 days,0.0,0.0,2.0
30 days,0.0,0.0,0.0
31 days,0.0,0.0,4.0
32 days,0.0,0.0,0.0
33 days,2.0,0.0,1.0
34 days,3.0,0.0,0.0
35 days,0.0,0.0,0.0
36 days,1.0,0.0,6.0
37 days,1.0,0.0,0.0
38 days,0.0,1.0,0.0
39 days,1.0,0.0,3.0
40 days,0.0,0.0,0.0
41 days,0.0,0.0,0.0
42 days,4.0,0.0,0.0
43 days,1.0,0.0,0.0
44 days,2.0,0.0,0.0
45 days,0.0,0.0,0.0
46 days,0.0,0.0,0.0
47 days,3.0,0.0,2.0
48 days,6.0,0.0,1.0
49 days,11.0,0.0,0.0
50 days,5.0,0.0,1.0
51 days,7.0,0.0,0.0
52 days,32.0,0.0,0.0
53 days,33.0,0.0,0.0
54 days,30.0,0.0,6.0
55 days,35.0,0.0,1.0
56 days,60.0,0.0,0.0
57 days,50.0,0.0,0.0
58 days,89.0,0.0,0.0
59 days,188.0,0.0,2.0
60 days,122.0,0.0,0.0
61 days,106.0,3.0,8.0
62 days,107.0,0.0,18.0
63 days,111.0,0.0,18.0
64 days,91.0,1.0,9.0
65 days,109.0,1.0,0.0
66 days,143.0,1.0,0.0
67 days,136.0,2.0,132.0
68 days,127.0,1.0,113.0
69 days,120.0,2.0,163.0
70 days,104.0,3.0,0.0
71 days,103.0,4.0,107.0
72 days,89.0,1.0,62.0
73 days,102.0,3.0,119.0
74 days,51.0,3.0,0.0
75 days,38.0,1.0,95.0
76 days,111.0,3.0,0.0
77 days,54.0,2.0,52.0
78 days,50.0,1.0,73.0
79 days,45.0,2.0,122.0
80 days,33.0,3.0,83.0
81 days,28.0,2.0,70.0
82 days,34.0,1.0,117.0
83 days,30.0,2.0,92.0
84 days,29.0,3.0,96.0
85 days,28.0,1.0,96.0
86 days,33.0,0.0,98.0
87 days,32.0,0.0,141.0
88 days,27.0,0.0,71.0
89 days,19.0,1.0,109.0
90 days,15.0,1.0,244.0
