Dates,Infected,Dead,Recovered
2 days,0,0,0
3 days,1,0,0
4 days,1,0,0
5 days,1,0,0
6 days,0,0,0
7 days,1,0,0
8 days,2,1,0
9 days,2,1,0
10 days,0,0,0
11 days,2,0,0
12 days,2,0,0
13 days,2,0,1
14 days,1,0,1
15 days,1,0,1
16 days,1,0,0
17 days,0,0,1
18 days,0,0,1
19 days,0,0,0
20 days,2,0,0
21 days,2,0,0
22 days,2,0,0
23 days,1,0,0
24 days,3,0,0
25 days,3,0,0
26 days,3,0,0
27 days,2,0,0
28 days,2,0,0
29 days,0,0,0
30 days,1,0,0
31 days,1,0,0
32 days,1,0,0
33 days,0,0,0
34 days,0,0,2
35 days,0,0,3
36 days,0,0,4
37 days,0,0,3
38 days,0,0,2
39 days,0,0,1
40 days,0,0,2
41 days,0,0,2
42 days,0,0,2
43 days,0,0,0
44 days,0,0,0
