Dates,Infected,Dead,Recovered
2 days,1,0,0
3 days,1,0,0
4 days,2,0,0
5 days,2,0,0
6 days,1,0,0
7 days,0,0,0
8 days,0,0,0
9 days,2,0,0
10 days,2,0,0
11 days,2,0,0
12 days,0,0,0
13 days,0,0,0
14 days,1,0,0
15 days,1,0,0
16 days,2,0,0
17 days,2,0,0
18 days,2,0,0
19 days,2,0,0
20 days,2,0,0
21 days,2,0,0
22 days,2,0,0
23 days,1,0,0
24 days,3,0,0
25 days,2,0,0
26 days,3,0,0
27 days,0,0,0
28 days,1,0,0
29 days,1,0,0
30 days,2,0,0
31 days,5,0,0
32 days,4,0,0
33 days,5,0,1
34 days,5,1,1
35 days,5,1,1
36 days,3,1,1
37 days,1,0,2
38 days,1,0,2
39 days,1,0,1
40 days,1,0,0
41 days,2,1,0
42 days,3,1,1
43 days,3,1,1
44 days,2,0,1
45 days,5,1,0
46 days,5,1,0
