Dates,Infected,Dead,Recovered
1 days,3,0,0
2 days,2,0,0
3 days,2,0,0
4 days,2,0,0
5 days,2,0,0
6 days,2,0,0
7 days,2,0,0
8 days,0,0,0
9 days,1,0,0
10 days,0,0,0
11 days,0,1,0
12 days,0,1,1
13 days,2,1,1
14 days,5,0,1
15 days,6,0,0
16 days,12,0,0
17 days,8,0,0
18 days,11,0,0
19 days,8,0,0
20 days,8,0,1
21 days,8,0,1
22 days,9,0,2
23 days,10,0,1
24 days,8,0,1
25 days,4,0,0
26 days,7,0,1
27 days,8,0,1
28 days,8,0,1
29 days,2,0,0
30 days,1,0,2
31 days,1,0,2
32 days,1,0,6
33 days,2,0,4
34 days,0,0,5
35 days,0,0,3
36 days,1,0,5
37 days,3,0,6
38 days,3,0,4
39 days,2,0,2
40 days,5,0,4
41 days,5,0,6
42 days,6,0,6
43 days,1,0,3
44 days,1,0,2
45 days,1,0,3
46 days,0,0,2
